Species,Sample,Chemical,Instrument,Application,good,app_rate_g_cm2,TissueConc,SoilConc,logKow,BCF,bodyweight,initialweight,Solat20C_mgL,Solat20C_gL,molmass_gmol,Density_gcm3,AppFactor,SA_cm2,VapPrs_mPa,Koc_Lit,Koc_Lab,HalfLife_day,HabFac,Hlaw,#frogs
Cricket frog,CFT2,Total Triadimefon,LCMS,Soil,1,2.79107E-06,31.40293973,201.3058802,3.11,0.155996137,0.50037,0.50037,260,0.26,291.73,1.22,7112446.943,0.79153846,0.02,520,1047,26,Aquatic,8.11E-11,1
Cricket frog,CFT3,Total Triadimefon,LCMS,Soil,1,2.79107E-06,31.77261457,201.3058802,3.11,0.157832521,0.70107,0.70107,260,0.26,291.73,1.22,6328879.588,1.261005547,0.02,520,1047,26,Aquatic,8.11E-11,2
Cricket frog,CFT4,Total Triadimefon,LCMS,Soil,1,2.79107E-06,23.1683067,201.3058802,3.11,0.115090064,0.69761,0.69761,260,0.26,291.73,1.22,4571791.476,1.266630874,0.02,520,1047,26,Aquatic,8.11E-11,2
Cricket frog,CFT5,Total Triadimefon,LCMS,Soil,1,2.79107E-06,9.5791877,124.4331678,3.11,0.076982591,0.70298,0.70298,260,0.26,291.73,1.22,1866615.581,1.292546744,0.02,520,1047,26,Aquatic,8.11E-11,2
Fowlers toad,FTT1,Total Triadimefon,LCMS,Soil,1,2.74322E-06,16.83817808,143.8327636,3.11,0.11706775,0.95994,1.32029,260,0.26,291.73,1.22,4435556.665,1.328403922,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT2,Total Triadimefon,LCMS,Soil,1,2.74322E-06,19.4657926,124.4331678,3.11,0.156435723,1.74647,2.10534,260,0.26,291.73,1.22,7120428.546,1.740468562,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT3,Total Triadimefon,LCMS,Soil,1,2.74322E-06,19.68143487,124.4331678,3.11,0.15816872,1.37367,1.66107,260,0.26,291.73,1.22,6495476.948,1.517285191,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT4,Total Triadimefon,LCMS,Soil,1,2.74322E-06,14.34130574,124.4331678,3.11,0.115253079,3.32274,3.92233,260,0.26,291.73,1.22,6961446.536,2.495310856,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT5,Total Triadimefon,LCMS,Soil,1,2.74322E-06,5.904039585,76.87271243,3.11,0.0768028,1.09363,2.43366,260,0.26,291.73,1.22,1243516.867,1.892810295,0.02,520,1047,26,Terrestrial,8.11E-11,1
Gray treefrog,HVT1,Total Triadimefon,LCMS,Soil,1,2.77512E-06,10.59421124,88.51246994,3.11,0.119691737,2.49658,3.08904,260,0.26,291.73,1.22,4385932.848,2.173053557,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT2,Total Triadimefon,LCMS,Soil,1,2.77512E-06,11.93714713,76.87271243,3.11,0.155284584,2.51534,3.08517,260,0.26,291.73,1.22,4982649.44,2.171476849,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT3,Total Triadimefon,LCMS,Soil,1,2.77512E-06,12.0911797,76.87271243,3.11,0.157288319,1.1547,1.63219,260,0.26,291.73,1.22,3349648.889,1.501954746,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT4,Total Triadimefon,LCMS,Soil,1,2.77512E-06,8.827000965,76.87271243,3.11,0.114826194,1.20172,1.53427,260,0.26,291.73,1.22,2637758.387,1.449104627,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT5,Total Triadimefon,LCMS,Soil,1,2.77512E-06,3.675148115,47.56045537,3.11,0.07727319,2.91091,3.36673,260,0.26,291.73,1.22,1687740.659,2.284105735,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT1,Total Triadimefon,LCMS,Overspray,1,2.79107E-06,6.243966839,55.32029371,3.11,0.112869373,1.53205,1.7859,260,0.26,291.73,1.22,2166083.189,1.582296573,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT2,Total Triadimefon,LCMS,Overspray,1,2.79107E-06,7.528645462,47.56045537,3.11,0.158296328,1.72177,1.9757,260,0.26,291.73,1.22,2768448.256,1.677587046,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT3,Total Triadimefon,LCMS,Overspray,1,2.79107E-06,7.590255165,47.56045537,3.11,0.159591726,1.38441,1.6162,260,0.26,291.73,1.22,2520979.572,1.493417614,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT4,Total Triadimefon,LCMS,Overspray,1,2.79107E-06,5.514304774,47.56045537,3.11,0.115943061,3.21721,4.306,260,0.26,291.73,1.22,2413282.714,2.633852594,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT5,Total Triadimefon,LCMS,Overspray,1,2.79107E-06,2.22889147,29.31225706,3.11,0.076039572,1.0386,1.3355,260,0.26,291.73,1.22,620235.0629,1.337243263,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT1,Total Triadimefon,LCMS,Soil,1,2.71132E-06,4.350244406,33.19217623,3.11,0.131062344,1.26341,1.3992,260,0.26,291.73,1.22,1475535.218,1.373811056,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT2,Total Triadimefon,LCMS,Soil,1,2.71132E-06,4.408501671,29.31225706,3.11,0.150397892,1.56597,1.7952,260,0.26,291.73,1.22,1604350.034,1.587062168,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT3,Total Triadimefon,LCMS,Soil,1,2.71132E-06,4.500924539,29.31225706,3.11,0.153550937,1.34966,1.639,260,0.26,291.73,1.22,1488130.127,1.505579938,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT4,Total Triadimefon,LCMS,Soil,1,2.71132E-06,3.312696191,29.31225706,3.11,0.113014026,1.4684,1.7904,260,0.26,291.73,1.22,1132201.976,1.584603807,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT5,Total Triadimefon,LCMS,Soil,1,2.71132E-06,1.446256645,18.24819832,3.11,0.079254764,2.15294,2.5031,260,0.26,291.73,1.22,596917.6639,1.923895518,0.02,520,1047,26,Arboreal,8.11E-11,1
Leopard frog,LFT1,Total Triadimefon,LCMS,Soil,1,2.80702E-06,1.893722434,22.12811748,3.11,0.085579916,2.11943,2.42685,260,0.26,291.73,1.22,756637.411,1.889741775,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT2,Total Triadimefon,LCMS,Soil,1,2.80702E-06,3.120143792,18.24819832,3.11,0.170983663,3.13315,4.00534,260,0.26,291.73,1.22,1378859.002,2.52575261,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT3,Total Triadimefon,LCMS,Soil,1,2.80702E-06,3.089330626,18.24819832,3.11,0.169295104,3.32121,3.89894,260,0.26,291.73,1.22,1469924.204,2.486684335,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT4,Total Triadimefon,LCMS,Soil,1,2.80702E-06,2.201608583,18.24819832,3.11,0.120647997,1.44049,1.87933,260,0.26,291.73,1.22,693257.9546,1.629710144,0.02,520,1047,26,Aquatic,8.11E-11,1
Mole salamander,ST1,Total Triadimefon,LCMS,Soil,1,2.87081E-06,0.782634825,11.06405874,3.11,0.070736684,2.42958,2.835,260,0.26,291.73,1.22,38168.18347,17.35337362,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST2,Total Triadimefon,LCMS,Soil,1,2.87081E-06,2.456521972,11.06405874,3.11,0.222027199,2.33583,2.53,260,0.26,291.73,1.22,124646.2415,16.03532377,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST3,Total Triadimefon,LCMS,Soil,1,2.87081E-06,1.288357879,11.06405874,3.11,0.116445322,1.92159,2.26982,260,0.26,291.73,1.22,57985.866,14.87202599,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST4,Total Triadimefon,LCMS,Soil,1,2.87081E-06,1.411593912,11.06405874,3.11,0.127583733,2.46557,2.69323,260,0.26,291.73,1.22,72393.61909,16.74641546,0.02,520,1047,26,Terrestrial,8.11E-11,1
Mole salamander,ST5,Total Triadimefon,LCMS,Soil,1,2.87081E-06,1.111087608,11.06405874,3.11,0.100423148,2.68042,3.09072,260,0.26,291.73,1.22,56303.14991,18.42525458,0.02,520,1047,26,Terrestrial,8.11E-11,1
Narrowmouth toad,NTT1,Total Triadimefon,LCMS,Soil,1,2.7193E-06,0.66362182,7.184139574,3.11,0.09237318,1.09861,1.09861,260,0.26,291.73,1.22,139389.9459,1.923427906,0.02,520,1047,26,Terrestrial,8.11E-11,3
Narrowmouth toad,NTT2,Total Triadimefon,LCMS,Soil,1,2.7193E-06,1.800972747,7.184139574,3.11,0.250687327,0.8174,0.8174,260,0.26,291.73,1.22,385043.5009,1.405967023,0.02,520,1047,26,Terrestrial,8.11E-11,2
Narrowmouth toad,NTT3,Total Triadimefon,LCMS,Soil,1,2.7193E-06,0.79001467,7.184139574,3.11,0.109966498,0.81689,0.81689,260,0.26,291.73,1.22,170126.7315,1.394984348,0.02,520,1047,26,Terrestrial,8.11E-11,2
Narrowmouth toad,NTT4,Total Triadimefon,LCMS,Soil,1,2.7193E-06,1.158544873,7.184139574,3.11,0.161264249,0.79306,0.79306,260,0.26,291.73,1.22,244496.05,1.381943271,0.02,520,1047,26,Terrestrial,8.11E-11,2
Narrowmouth toad,NTT5,Total Triadimefon,LCMS,Soil,1,2.7193E-06,0.961569472,7.184139574,3.11,0.133846157,0.79105,0.79105,260,0.26,291.73,1.22,202316.6392,1.382598741,0.02,520,1047,26,Terrestrial,8.11E-11,2
Barking treefrog,HGT1,Triadimefon,GCMS,Soil,0,2.79107E-06,0.119013005,3.879919168,3.11,0.030674094,1.30797,1.6504,260,0.26,291.73,1.22,36895.63057,1.511634379,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT2,Triadimefon,GCMS,Soil,0,2.79107E-06,0.655549225,3.879919168,3.11,0.168959506,1.082,1.2939,260,0.26,291.73,1.22,193557.0272,1.312964905,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT3,Triadimefon,GCMS,Soil,0,2.79107E-06,0.498343209,3.879919168,3.11,0.128441647,2.56323,2.9539,260,0.26,291.73,1.22,216134.3762,2.117491944,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT4,Triadimefon,GCMS,Soil,0,2.79107E-06,0.253049039,3.879919168,3.11,0.065220183,1.61382,1.7735,260,0.26,291.73,1.22,92843.90809,1.575926163,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT5,Triadimefon,GCMS,Soil,0,2.79107E-06,0.149518137,3.879919168,3.11,0.038536405,2.84579,3.886,260,0.26,291.73,1.22,61424.48069,2.481902543,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT1,Triadimefon,GCMS,Overspray,0,2.84689E-06,0.544608814,3.304220406,3.11,0.164822181,1.72511,2.0726,260,0.26,291.73,1.22,191339.9707,1.72474572,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT2,Triadimefon,GCMS,Overspray,0,2.84689E-06,1.145423523,3.304220406,3.11,0.346654697,1.94887,2.2523,260,0.26,291.73,1.22,433256.5052,1.809810886,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT3,Triadimefon,GCMS,Overspray,0,2.84689E-06,0.291671462,3.304220406,3.11,0.088272399,1.55295,1.7544,260,0.26,291.73,1.22,101593.9056,1.566076869,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT4,Triadimefon,GCMS,Overspray,0,2.84689E-06,0.905495834,3.304220406,3.11,0.274042201,2.37346,2.657,260,0.26,291.73,1.22,379063.8583,1.991522947,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT5,Triadimefon,GCMS,Overspray,0,2.84689E-06,0.812051335,3.304220406,3.11,0.245761855,1.57685,1.9698,260,0.26,291.73,1.22,268577.8343,1.674684574,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT1,Triadimefon,LCMS,Overspray,1,2.84689E-06,0.378704732,5.341506442,3.11,0.070898488,1.72511,2.0726,260,0.26,291.73,1.22,133052.1109,1.72474572,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT2,Triadimefon,LCMS,Overspray,1,2.84689E-06,0.579809895,5.341506442,3.11,0.10854801,1.94887,2.2523,260,0.26,291.73,1.22,219313.1222,1.809810886,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT3,Triadimefon,LCMS,Overspray,1,2.84689E-06,0.229556748,5.341506442,3.11,0.042976031,1.55295,1.7544,260,0.26,291.73,1.22,79958.34229,1.566076869,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT4,Triadimefon,LCMS,Overspray,1,2.84689E-06,0.387546979,5.341506442,3.11,0.072553873,2.37346,2.657,260,0.26,291.73,1.22,162237.1387,1.991522947,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGOT5,Triadimefon,LCMS,Overspray,1,2.84689E-06,0.272978645,5.341506442,3.11,0.051105179,1.57685,1.9698,260,0.26,291.73,1.22,90284.94881,1.674684574,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT1,Triadimefon,LCMS,Soil,1,2.79107E-06,0.119824258,5.762869811,3.11,0.020792463,1.30797,1.6504,260,0.26,291.73,1.22,37147.12989,1.511634379,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT2,Triadimefon,LCMS,Soil,1,2.79107E-06,0.162768483,5.762869811,3.11,0.028244345,1.082,1.2939,260,0.26,291.73,1.22,48058.91386,1.312964905,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT3,Triadimefon,LCMS,Soil,1,2.79107E-06,0.103816268,5.762869811,3.11,0.018014682,2.56323,2.9539,260,0.26,291.73,1.22,45025.72523,2.117491944,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT4,Triadimefon,LCMS,Soil,1,2.79107E-06,0.228699139,5.762869811,3.11,0.039684939,1.61382,1.7735,260,0.26,291.73,1.22,83909.90889,1.575926163,0.02,520,1047,26,Arboreal,8.11E-11,1
Barking treefrog,HGT5,Triadimefon,LCMS,Soil,1,2.79107E-06,0.108817503,5.762869811,3.11,0.01888252,2.84579,3.886,260,0.26,291.73,1.22,44703.99881,2.481902543,0.02,520,1047,26,Arboreal,8.11E-11,1
Cricket frog,CFT1,Triadimefon,LCMS,Soil,1,2.79107E-06,1.767515923,9.7819479,3.11,0.180691611,0.6273,0.6273,260,0.26,291.73,1.22,326208.9976,1.217789371,0.02,520,1047,26,Aquatic,8.11E-11,2
Cricket frog,CFT2,Triadimefon,LCMS,Soil,1,2.79107E-06,1.510131142,9.7819479,3.11,0.154379389,0.50037,0.50037,260,0.26,291.73,1.22,342029.3679,0.79153846,0.02,520,1047,26,Aquatic,8.11E-11,1
Cricket frog,CFT3,Triadimefon,LCMS,Soil,1,2.79107E-06,1.415803038,9.7819479,3.11,0.144736309,0.70107,0.70107,260,0.26,291.73,1.22,282017.9286,1.261005547,0.02,520,1047,26,Aquatic,8.11E-11,2
Cricket frog,CFT4,Triadimefon,LCMS,Soil,1,2.79107E-06,1.199301149,9.7819479,3.11,0.12260351,0.69761,0.69761,260,0.26,291.73,1.22,236657.553,1.266630874,0.02,520,1047,26,Aquatic,8.11E-11,2
Cricket frog,CFT5,Triadimefon,LCMS,Soil,1,2.79107E-06,0.965587137,9.7819479,3.11,0.098711131,0.70298,0.70298,260,0.26,291.73,1.22,188155.8282,1.292546744,0.02,520,1047,26,Aquatic,8.11E-11,2
Fowlers toad,FTT1,Triadimefon,GCMS,Soil,0,2.74322E-06,0.172409094,5.87458263,3.11,0.029348314,0.95994,1.32029,260,0.26,291.73,1.22,45416.45199,1.328403922,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT2,Triadimefon,GCMS,Soil,0,2.74322E-06,0.24284912,5.87458263,3.11,0.041338957,1.74647,2.10534,260,0.26,291.73,1.22,88832.23224,1.740468562,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT3,Triadimefon,GCMS,Soil,0,2.74322E-06,0.201032798,5.87458263,3.11,0.03422078,1.37367,1.66107,260,0.26,291.73,1.22,66346.98719,1.517285191,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT4,Triadimefon,GCMS,Soil,0,2.74322E-06,0.208123979,5.87458263,3.11,0.035427875,3.32274,3.92233,260,0.26,291.73,1.22,101025.9441,2.495310856,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT5,Triadimefon,GCMS,Soil,0,2.74322E-06,0.290007497,5.87458263,3.11,0.049366485,1.09363,2.43366,260,0.26,291.73,1.22,61081.77448,1.892810295,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT1,Triadimefon,LCMS,Soil,1,2.74322E-06,0.05869648,6.846674748,3.11,0.008572991,0.95994,1.32029,260,0.26,291.73,1.22,15461.97946,1.328403922,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT2,Triadimefon,LCMS,Soil,1,2.74322E-06,0.146088486,6.846674748,3.11,0.021337144,1.74647,2.10534,260,0.26,291.73,1.22,53437.97936,1.740468562,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT3,Triadimefon,LCMS,Soil,1,2.74322E-06,0.065135597,6.846674748,3.11,0.009513465,1.37367,1.66107,260,0.26,291.73,1.22,21496.74418,1.517285191,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT4,Triadimefon,LCMS,Soil,1,2.74322E-06,0.103722402,6.846674748,3.11,0.015149311,3.32274,3.92233,260,0.26,291.73,1.22,50348.13197,2.495310856,0.02,520,1047,26,Terrestrial,8.11E-11,1
Fowlers toad,FTT5,Triadimefon,LCMS,Soil,1,2.74322E-06,0.053079723,6.846674748,3.11,0.007752628,1.09363,2.43366,260,0.26,291.73,1.22,11179.72365,1.892810295,0.02,520,1047,26,Terrestrial,8.11E-11,1
Gray treefrog,HVT1,Triadimefon,GCMS,Soil,0,2.77512E-06,0.037740103,4.304046565,3.11,0.008768517,2.49658,3.08904,260,0.26,291.73,1.22,15624.15131,2.173053557,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT2,Triadimefon,GCMS,Soil,0,2.77512E-06,0.06327497,4.304046565,3.11,0.014701275,2.51534,3.08517,260,0.26,291.73,1.22,26411.419,2.171476849,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT3,Triadimefon,GCMS,Soil,0,2.77512E-06,0.1597934,4.304046565,3.11,0.037126318,1.1547,1.63219,260,0.26,291.73,1.22,44267.95393,1.501954746,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT4,Triadimefon,GCMS,Soil,0,2.77512E-06,0.715345711,4.304046565,3.11,0.16620306,1.20172,1.53427,260,0.26,291.73,1.22,213765.5991,1.449104627,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT5,Triadimefon,GCMS,Soil,0,2.77512E-06,0.050717859,4.304046565,3.11,0.011783762,2.91091,3.36673,260,0.26,291.73,1.22,23291.19552,2.284105735,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT1,Triadimefon,LCMS,Soil,1,2.77512E-06,0.106121169,5.553378567,3.11,0.019109299,2.49658,3.08904,260,0.26,291.73,1.22,43933.45669,2.173053557,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT2,Triadimefon,LCMS,Soil,1,2.77512E-06,0.211951217,5.553378567,3.11,0.038166175,2.51534,3.08517,260,0.26,291.73,1.22,88469.93346,2.171476849,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT3,Triadimefon,LCMS,Soil,1,2.77512E-06,0.182110494,5.553378567,3.11,0.032792739,1.1547,1.63219,260,0.26,291.73,1.22,50450.51263,1.501954746,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT4,Triadimefon,LCMS,Soil,1,2.77512E-06,0.314403311,5.553378567,3.11,0.056614781,1.20172,1.53427,260,0.26,291.73,1.22,93952.63179,1.449104627,0.02,520,1047,26,Arboreal,8.11E-11,1
Gray treefrog,HVT5,Triadimefon,LCMS,Soil,1,2.77512E-06,0.268965658,5.553378567,3.11,0.048432797,2.91091,3.36673,260,0.26,291.73,1.22,123517.2742,2.284105735,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT1,Triadimefon,GCMS,Soil,0,2.71132E-06,1.168642919,3.510061792,3.11,0.332940839,1.26341,1.3992,260,0.26,291.73,1.22,396385.4954,1.373811056,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT2,Triadimefon,GCMS,Soil,0,2.71132E-06,3.039949411,3.510061792,3.11,0.866067207,1.56597,1.7952,260,0.26,291.73,1.22,1106303.98,1.587062168,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT3,Triadimefon,GCMS,Soil,0,2.71132E-06,1.719191361,3.510061792,3.11,0.489789486,1.34966,1.639,260,0.26,291.73,1.22,568412.2088,1.505579938,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT4,Triadimefon,GCMS,Soil,0,2.71132E-06,0.143705339,3.510061792,3.11,0.040940971,1.4684,1.7904,260,0.26,291.73,1.22,49115.11936,1.584603807,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT5,Triadimefon,GCMS,Soil,0,2.71132E-06,0.487985497,3.510061792,3.11,0.13902476,2.15294,2.5031,260,0.26,291.73,1.22,201407.6575,1.923895518,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT1,Triadimefon,GCMS,Overspray,0,2.79107E-06,0.60146183,3.424466303,3.11,0.175636662,1.53205,1.7859,260,0.26,291.73,1.22,208652.0305,1.582296573,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT2,Triadimefon,GCMS,Overspray,0,2.79107E-06,0.562675934,3.424466303,3.11,0.164310548,1.72177,1.9757,260,0.26,291.73,1.22,206908.2966,1.677587046,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT3,Triadimefon,GCMS,Overspray,0,2.79107E-06,0.459562836,3.424466303,3.11,0.134199842,1.38441,1.6162,260,0.26,291.73,1.22,152636.3075,1.493417614,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT4,Triadimefon,GCMS,Overspray,0,2.79107E-06,0.50276666,3.424466303,3.11,0.146816063,3.21721,4.306,260,0.26,291.73,1.22,220031.0174,2.633852594,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT5,Triadimefon,GCMS,Overspray,0,2.79107E-06,0.39965327,3.424466303,3.11,0.116705272,1.0386,1.3355,260,0.26,291.73,1.22,111211.7725,1.337243263,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT1,Triadimefon,LCMS,Overspray,1,2.79107E-06,0.45437368,5.358394822,3.11,0.084796603,1.53205,1.7859,260,0.26,291.73,1.22,157625.9477,1.582296573,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT2,Triadimefon,LCMS,Overspray,1,2.79107E-06,1.13377768,5.358394822,3.11,0.211589052,1.72177,1.9757,260,0.26,291.73,1.22,416914.9491,1.677587046,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT3,Triadimefon,LCMS,Overspray,1,2.79107E-06,0.607162609,5.358394822,3.11,0.11331054,1.38441,1.6162,260,0.26,291.73,1.22,201659.167,1.493417614,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT4,Triadimefon,LCMS,Overspray,1,2.79107E-06,0.538911388,5.358394822,3.11,0.100573288,3.21721,4.306,260,0.26,291.73,1.22,235849.4118,2.633852594,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCOT5,Triadimefon,LCMS,Overspray,1,2.79107E-06,0.588346697,5.358394822,3.11,0.109799057,1.0386,1.3355,260,0.26,291.73,1.22,163719.6138,1.337243263,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT1,Triadimefon,LCMS,Soil,1,2.71132E-06,0.203194228,5.037247983,3.11,0.040338341,1.26341,1.3992,260,0.26,291.73,1.22,68920.32063,1.373811056,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT2,Triadimefon,LCMS,Soil,1,2.71132E-06,0.269246318,5.037247983,3.11,0.053451075,1.56597,1.7952,260,0.26,291.73,1.22,97984.61526,1.587062168,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT3,Triadimefon,LCMS,Soil,1,2.71132E-06,0.085607471,5.037247983,3.11,0.016994889,1.34966,1.639,260,0.26,291.73,1.22,28304.19735,1.505579938,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT4,Triadimefon,LCMS,Soil,1,2.71132E-06,0.259287766,5.037247983,3.11,0.051474092,1.4684,1.7904,260,0.26,291.73,1.22,88618.48616,1.584603807,0.02,520,1047,26,Arboreal,8.11E-11,1
Green treefrog,HCT5,Triadimefon,LCMS,Soil,1,2.71132E-06,0.305029672,5.037247983,3.11,0.060554825,2.15294,2.5031,260,0.26,291.73,1.22,125895.7738,1.923895518,0.02,520,1047,26,Arboreal,8.11E-11,1
Leopard frog,LFT1,Triadimefon,GCMS,Soil,0,2.80702E-06,0.10395291,6.118495467,3.11,0.016989946,2.11943,2.42685,260,0.26,291.73,1.22,41534.41866,1.889741775,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT2,Triadimefon,GCMS,Soil,0,2.80702E-06,0.081355391,6.118495467,3.11,0.013296633,3.13315,4.00534,260,0.26,291.73,1.22,35952.70639,2.52575261,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT3,Triadimefon,GCMS,Soil,0,2.80702E-06,0.029181236,6.118495467,3.11,0.004769348,3.32121,3.89894,260,0.26,291.73,1.22,13884.62768,2.486684335,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT4,Triadimefon,GCMS,Soil,0,2.80702E-06,0.058337,6.118495467,3.11,0.009534534,1.44049,1.87933,260,0.26,291.73,1.22,18369.56392,1.629710144,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT1,Triadimefon,LCMS,Soil,1,2.80702E-06,0.151932995,6.435630437,3.11,0.023608098,2.11943,2.42685,260,0.26,291.73,1.22,60704.87733,1.889741775,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT2,Triadimefon,LCMS,Soil,1,2.80702E-06,0.155530847,6.435630437,3.11,0.02416715,3.13315,4.00534,260,0.26,291.73,1.22,68732.44409,2.52575261,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT3,Triadimefon,LCMS,Soil,1,2.80702E-06,0.029780614,6.435630437,3.11,0.004627459,3.32121,3.89894,260,0.26,291.73,1.22,14169.81558,2.486684335,0.02,520,1047,26,Aquatic,8.11E-11,1
Leopard frog,LFT4,Triadimefon,LCMS,Soil,1,2.80702E-06,0.036476986,6.435630437,3.11,0.005667974,1.44049,1.87933,260,0.26,291.73,1.22,11486.12925,1.629710144,0.02,520,1047,26,Aquatic,8.11E-11,1
